term	valence	arousal	dominance
sleight	0.438	0.354	-0.242
slender	0.562	0.096	-0.238
slenderize	0.583	0.619	0.370
slenderness	0.708	-0.667	-0.278
slept	-0.034	-0.600	-0.354
sleuth	-0.080	0.266	0.352
slew	-0.593	0.667	0.625
slice	0.166	-0.250	-0.394
sliceable	0.259	-0.407	0.037
sliced	0.000	0.000	-0.037
slicer	0.000	0.619	0.208
slick	-0.224	-0.234	-0.302
slicken	-0.542	0.481	-0.208
slicker	0.454	-0.226	0.038
slickly	-0.259	0.667	0.630
slickness	-0.222	0.524	0.593
slid	-0.333	0.500	-0.286
slide	0.230	-0.130	-0.136
slider	0.170	-0.018	0.036
slideshow	0.042	0.083	0.000
sliding	-0.288	0.460	-0.018
slight	0.042	-0.520	-0.690
slighter	-0.333	-0.375	-0.778
slightest	-0.074	-0.778	-0.556
slightly	-0.060	-0.452	-0.490
slightness	0.000	-0.667	-0.519
slim	0.124	-0.640	-0.408
slime	-0.400	-0.260	-0.634
sliminess	-0.708	-0.375	-0.667
slimly	-0.333	-0.333	-0.208
slimness	0.667	-0.792	-0.190
slimy	-0.646	0.000	-0.382
sling	-0.166	-0.154	-0.192
slinger	-0.111	0.667	0.444
slingshot	-0.354	0.308	-0.052
slink	-0.080	0.092	-0.372
slinkiness	-0.238	-0.667	-0.375
slinky	-0.200	0.274	0.206
slip	-0.368	0.428	-0.358
slipcase	0.000	-0.667	0.000
slipcover	0.000	-0.667	-0.333
slipknot	0.000	0.222	0.292
slipover	0.333	-0.333	-0.208
slippage	-0.667	0.381	-0.630
slipped	-0.370	0.593	-0.952
slipper	0.270	-0.404	-0.510
slipperiness	-0.381	-0.222	-0.250
slippers	0.146	-0.174	-0.528
slippery	-0.562	0.480	-0.314
slipping	-0.630	0.556	-0.500
slippy	-0.238	0.292	-0.458
slipshod	-0.667	-0.667	-0.750
slipstream	0.000	0.667	0.048
slipup	-0.571	0.556	-0.667
slipway	0.000	-0.238	-0.037
slit	-0.188	-0.020	-0.268
slither	-0.389	0.625	-0.619
slithery	-0.467	0.667	-0.292
slitting	-0.833	0.963	0.762
sliver	-0.224	-0.306	-0.418
slob	-0.450	-0.270	-0.400
slobber	-0.300	-0.250	-0.444
slobbery	-0.667	-0.333	-0.500
slog	-0.667	0.500	-0.583
slogan	0.100	-0.568	0.128
slogging	-0.667	0.926	0.095
sloop	-0.040	-0.250	-0.240
slop	-0.388	-0.182	-0.350
slope	-0.306	-0.124	-0.442
slopped	-0.667	-0.333	-0.333
sloppily	-0.667	-0.333	-0.259
sloppiness	-0.630	-0.667	-0.583
slopping	-0.619	-0.190	-0.542
sloppy	-0.394	-0.118	-0.634
slosh	-0.278	0.667	-0.296
slot	-0.062	-0.326	-0.326
sloth	-0.604	-0.720	-0.750
slothful	-0.833	-1.000	-1.000
slothfully	-0.667	-1.000	-0.917
slothfulness	-1.000	-1.000	-0.917
slotmachine	-0.667	0.905	0.000
slotted	0.000	-0.556	-0.222
slotting	0.037	0.583	0.292
slouch	-0.270	-0.100	-0.344
slouchy	-0.583	-0.619	-0.708
slough	-0.470	-0.220	-0.600
slovenliness	-1.000	-0.667	-0.810
slovenly	-0.667	-0.667	-0.667
slow	-0.286	-0.927	-0.708
slowdown	-0.667	-0.750	-0.556
slower	-0.452	-0.532	-0.548
slowly	-0.146	-0.630	-0.410
slowness	-0.396	-0.576	-0.618
slowpoke	-0.593	-0.958	-0.833
sludge	-0.292	-0.208	-0.542
sludgy	-0.667	-1.000	-0.625
slug	-0.448	-0.260	-0.680
slugfest	-0.667	1.000	0.714
sluggard	-0.625	-1.000	-0.708
sluggardly	-0.667	-1.000	-0.792
slugged	-0.667	-0.792	-0.481
slugger	-0.084	0.000	0.036
slugging	-0.667	0.519	0.238
sluggish	-0.552	-0.752	-0.690
sluggishly	-0.667	-1.000	-0.958
sluggishness	-0.778	-1.000	-0.815
sluice	-0.146	0.040	-0.270
slum	-0.416	0.056	-0.396
slumber	0.184	-0.618	-0.148
slumberous	0.259	-0.933	-0.889
slumlord	-1.000	-0.333	0.667
slumming	-0.667	0.630	-0.375
slummy	-1.000	0.292	-0.667
slump	-0.642	-0.124	-0.740
slung	-0.143	0.625	-0.417
slunk	-0.778	-0.958	-0.889
slur	-0.770	0.628	-0.146
slurp	0.080	0.056	-0.178
slurry	-0.667	-0.571	-0.370
slush	-0.146	-0.434	-0.408
slushiness	-0.667	-1.000	-0.667
slushy	-0.333	-0.667	-0.190
slut	-0.858	0.616	-0.382
sluttish	-1.000	0.667	-0.889
slutty	-0.552	0.620	-0.258
sly	0.146	0.380	0.500
slyly	-0.556	0.417	0.519
slyness	-0.593	0.667	0.667
smack	-0.354	0.324	-0.238
smacker	0.267	0.958	0.083
small	0.084	-0.590	-0.760
smaller	-0.400	-0.380	-0.642
smallest	-0.438	-0.320	-0.742
smallish	-0.333	-0.667	-0.333
smallness	-0.476	-0.667	-0.889
smallpox	-0.688	0.166	-0.556
smalltime	-0.333	-0.333	-0.571
smarmy	-0.667	0.667	-0.593
smart	0.812	0.214	0.846
smartass	-0.272	0.040	0.240
smartcard	0.000	0.000	0.296
smarten	0.204	-0.020	0.102
smarter	0.870	0.018	0.100
smartest	0.552	0.162	0.532
smartly	0.952	0.429	0.556
smartness	1.000	-0.083	0.926
smartphone	0.667	0.667	0.630
smarty	0.346	0.020	0.696
smash	-0.610	0.384	0.060
smashed	-0.699	0.320	-0.488
smasher	0.600	0.958	0.714
smashup	-0.667	1.000	-0.619
smatter	-0.444	0.630	-0.333
smattering	-0.104	-0.080	0.000
smear	-0.540	-0.134	-0.200
smeary	-0.667	-0.296	-0.583
smee	0.000	-0.042	-0.476
smell	0.020	0.040	-0.340
smeller	-0.333	0.375	-0.296
smelliness	-0.857	-0.542	-0.583
smelling	-0.084	-0.038	-0.302
smelly	-0.800	0.056	-0.510
smelt	-0.334	-0.118	-0.310
smelter	-0.556	0.593	0.519
smfh	-0.572	0.116	-0.234
smh	-0.452	-0.016	-0.258
smidge	0.000	-0.583	-0.333
smidgen	-0.266	-0.230	-0.286
smile	0.812	0.196	0.236
smiled	0.660	0.060	0.072
smiles	0.784	0.212	0.214
smiley	0.730	-0.060	0.142
smiling	0.962	0.155	0.286
smirk	0.584	0.192	0.166
smite	-0.394	0.692	0.364
smith	0.354	-0.334	0.058
smithereens	-0.438	0.122	-0.182
smitten	-0.694	0.520	-0.592
smock	-0.142	-0.500	-0.500
smog	-0.458	-0.040	-0.236
smoggy	-0.667	-0.333	-0.333
smoke	-0.624	0.000	-0.218
smoked	-0.333	0.333	0.000
smokehouse	0.067	0.571	0.000
smokeless	0.625	-0.667	0.000
smoker	-0.584	0.056	-0.378
smokescreen	-0.667	0.667	0.444
smokestack	-0.500	-0.333	0.500
smokey	-0.012	-0.076	-0.140
smokin	-0.482	0.194	-0.178
smokiness	-0.333	0.125	0.000
smoking	-0.648	0.114	-0.232
smoky	-0.082	-0.160	-0.346
smolder	-0.583	0.667	0.542
smoldering	0.270	0.562	0.528
smooch	0.592	0.462	-0.018
smoochy	0.714	-0.667	-0.556
smooth	0.646	-0.746	-0.438
smoother	0.667	-0.667	0.074
smoothie	0.612	-0.334	-0.438
smoothly	0.642	-0.695	-0.024
smoothness	0.666	-0.558	-0.176
smorgasbord	0.667	0.667	0.000
smote	-0.667	1.000	0.889
smother	-0.416	0.370	-0.160
smudge	-0.346	-0.142	-0.510
smudged	-0.500	-0.292	-0.571
smudginess	-0.533	-0.926	-0.593
smudgy	-0.667	-0.667	-0.429
smug	-0.604	0.104	0.174
smuggle	-0.612	0.550	0.140
smuggled	-0.667	0.524	-0.333
smuggler	-0.876	0.734	0.290
smuggling	-0.542	0.469	0.020
smugly	-0.667	-0.667	0.542
smugness	-0.667	-0.481	-0.417
smut	-0.286	-0.280	-0.302
smuttiness	-0.667	0.583	-0.593
smutty	-0.667	0.667	-0.458
snack	0.292	-0.186	-0.310
snacks	0.562	-0.040	-0.388
snafu	-0.250	0.098	-0.452
snag	-0.166	-0.500	-0.322
snagged	-0.476	0.593	-0.417
snaggletooth	-0.500	0.000	-0.444
snaggy	-0.500	0.292	-0.278
snags	-0.646	0.442	-0.020
snail	-0.040	-0.885	-0.384
snake	-0.448	0.500	0.098
snakebite	-0.625	0.778	-0.852
snakefish	0.000	0.000	0.000
snakehead	-0.667	0.704	0.417
snakelike	-0.667	-0.667	-0.292
snakes	-0.648	0.324	0.212
snakeskin	-0.448	0.392	-0.218
snap	-0.312	0.034	-0.296
snapback	0.000	0.667	0.600
snapdragon	0.333	-0.583	0.042
snapped	-0.667	0.810	-0.375
snapper	-0.166	-0.142	-0.510
snappily	0.333	0.667	0.476
snappiness	0.000	0.667	0.625
snapping	-0.381	1.000	0.407
snappish	-0.667	0.875	-0.296
snappishly	-0.667	0.667	-0.185
snappishness	-0.667	0.722	0.333
snappy	0.146	0.184	-0.164
snapshot	0.146	0.156	0.176
snare	-0.542	0.700	-0.068
snarky	-0.630	0.667	0.222
snarl	-0.140	0.574	-0.090
snarling	-0.376	0.408	-0.018
snarly	-0.741	0.810	-0.333
snatch	-0.562	0.722	0.382
snatcher	-0.756	0.734	0.126
snatchy	-0.667	0.875	-0.542
snazzy	0.470	-0.260	0.320
sneak	-0.438	0.490	-0.102
sneaker	0.588	-0.042	-0.222
sneakers	0.208	0.096	-0.302
sneakiness	-0.667	0.667	-0.407
sneaking	-0.594	0.510	0.090
sneaky	-0.520	0.480	0.120
sneer	-0.734	0.510	-0.310
sneeze	-0.458	-0.116	-0.328
sneezed	-0.048	0.762	-0.741
sneezer	0.000	0.667	-0.222
sneezing	-0.132	0.140	-0.310
snicker	0.416	0.386	-0.182
snide	-0.628	0.446	-0.090
sniff	-0.208	0.000	-0.364
sniffer	-0.333	0.619	-0.292
sniffle	-0.667	-0.333	-0.778
sniffy	-0.458	0.333	-0.444
snifter	0.333	0.000	0.000
snigger	-0.667	0.667	-0.583
snip	-0.166	-0.346	-0.464
snipe	-0.604	0.830	-0.018
sniper	-0.666	0.740	0.706
snippet	0.224	-0.180	-0.264
snippety	-0.667	0.667	-0.458
snippiness	-0.667	0.667	-0.333
snipping	-0.238	0.667	0.370
snippy	-0.164	-0.018	-0.038
snitch	-0.400	0.196	-0.334
snitcher	-0.708	0.667	-0.833
snivel	-0.667	-0.333	-0.917
sniveler	-0.963	0.704	-0.833
sniveling	-0.714	-0.208	-0.958
snob	-0.408	0.040	-0.382
snobbery	-0.667	-0.444	0.625
snobbish	-0.667	-0.500	0.500
snobbishly	-0.667	0.250	0.481
snobbishness	-0.714	-0.667	0.708
snobbism	-0.704	-0.556	0.750
snobby	-0.667	-0.542	0.381
snog	0.630	0.667	0.000
snooker	0.000	0.667	0.250
snoop	-0.732	0.480	-0.132
snooper	-0.667	0.625	-0.148
snoopy	0.146	0.068	-0.418
snoot	-0.611	0.000	-0.259
snootily	-0.593	-0.667	-0.167
snootiness	-0.667	-0.292	0.500
snooty	-0.220	-0.090	-0.108
snooze	-0.530	-0.286	-0.436
snoozer	-0.333	-1.000	-0.750
snore	-0.510	0.220	-0.038
snorer	-0.333	-0.375	-0.500
snorkel	0.020	-0.060	-0.346
snorkeler	0.611	0.667	0.000
snort	-0.062	0.062	-0.174
snorter	-0.333	0.667	-0.111
snot	-0.572	-0.320	-0.462
snottily	-0.750	0.619	-0.375
snotty	-0.640	-0.236	-0.600
snout	-0.448	-0.230	-0.341
snouty	-0.630	0.444	-0.333
snow	0.334	-0.274	-0.382
snowball	0.434	-0.112	-0.358
snowbell	0.625	-1.000	-0.190
snowbird	0.667	0.333	0.000
snowboard	0.326	0.360	0.022
snowboarder	0.438	0.508	0.090
snowboarding	0.667	1.000	0.417
snowbound	-0.381	-0.714	-0.556
snowcap	0.333	-0.958	0.111
snowday	0.204	0.000	-0.120
snowdrift	0.333	-0.889	-0.750
snowdrop	0.524	-1.000	-0.333
snowfall	0.350	-0.440	-0.090
snowfield	0.333	-1.000	-0.037
snowflake	0.496	-0.616	-0.480
snowiness	0.296	-1.000	-0.333
snowing	0.172	-0.020	-0.226
snowless	-0.259	0.000	-0.286
snowline	0.190	-1.000	0.000
snowmageddon	-0.250	0.150	-0.056
snowman	0.552	-0.418	-0.354
snowmelt	0.667	0.667	-0.500
snowmobile	0.519	0.963	0.571
snowpack	0.333	-0.741	0.000
snowplow	-0.102	-0.040	-0.014
snowshoe	0.037	0.667	-0.167
snowstorm	-0.592	0.666	0.258
snowsuit	0.296	-0.667	-0.111
snowy	0.312	-0.392	-0.286
snub	-0.542	-0.176	-0.544
snubbed	-0.470	0.056	-0.442
snubbing	-0.714	0.667	0.593
snuck	-0.389	0.625	-0.407
snuff	-0.286	-0.060	-0.246
snuffbox	0.000	0.000	0.000
snuffer	-0.583	0.148	0.630
snuffle	-0.625	-0.296	-0.833
snuffy	-0.630	-0.250	-0.208
snug	0.734	-0.654	0.000
snuggle	0.562	-0.220	-0.300
snuggled	0.104	-0.122	-0.372
snuggles	0.340	-0.320	-0.426
snuggling	0.366	0.170	-0.254
snugly	0.571	-0.926	-0.292
snugness	0.952	-0.905	-0.292
soak	-0.040	-0.260	-0.520
soaked	-0.270	-0.076	-0.284
soaker	-0.111	0.444	-0.519
soaking	-0.124	-0.352	-0.250
soangry	-0.346	0.300	-0.036
soannoyed	-0.458	0.058	-0.148
soap	0.062	-0.674	-0.378
soapbox	0.000	-0.170	-0.214
soapiness	0.000	-0.619	-0.238
soapstone	0.000	-0.857	0.000
soapsuds	0.190	0.444	-0.056
soapy	0.104	-0.254	-0.290
soar	0.580	0.480	0.436
soaring	0.416	0.408	0.300
sob	-0.770	-0.040	-0.576
sobbing	-0.708	0.476	-0.810
sober	0.458	-0.568	0.136
soberly	0.000	-0.667	0.333
soberness	0.571	-0.667	0.630
soblessed	0.084	-0.210	-0.426
sobriety	0.360	-0.380	0.166
soc	-0.146	-0.138	-0.240
soccer	0.396	0.674	0.288
sociability	0.963	0.667	0.542
sociable	0.708	-0.082	0.254
sociably	0.704	0.667	0.429
social	0.612	-0.260	0.228
socialanxiety	-0.460	0.176	-0.148
socialism	0.020	0.000	0.120
socialist	-0.104	-0.200	0.086
socialistic	0.000	0.333	0.267
socialite	0.368	0.336	0.140
sociality	0.714	0.667	0.190
socialization	0.667	0.571	0.524
socialize	0.814	0.366	0.452
socializer	0.524	0.857	0.458
socially	0.250	0.292	0.074
societal	0.100	-0.016	0.000
societies	0.111	0.593	0.375
society	0.348	-0.072	0.564
sociocultural	0.000	-0.583	0.458
socioeconomic	0.000	-0.583	0.519
sociolinguistic	0.000	-0.500	0.208
sociologic	0.000	-0.533	0.407
sociological	0.000	-0.583	0.333
sociologically	0.143	-0.222	0.190
sociologist	0.000	0.667	0.519
sociology	0.230	-0.122	0.388
sociometric	0.037	-0.556	0.556
sociopath	-0.792	0.726	-0.122
sociopathic	-1.000	0.667	0.889
sociopolitical	0.222	0.625	0.667
sock	0.000	0.006	-0.420
socket	0.166	-0.062	-0.246
sockeye	0.000	0.481	0.000
sockless	-0.333	0.000	-0.185
socratic	0.625	0.593	0.667
sod	-0.146	-0.234	-0.334
soda	0.376	-0.372	-0.272
soda/pop	0.162	-0.180	-0.236
sodas	0.375	0.667	0.000
sodden	-0.583	-0.583	-0.778
sodding	-0.520	0.000	-0.200
sodium	-0.020	-0.320	-0.418
sodomite	-0.857	0.292	-0.375
sodomize	-1.000	0.963	0.857
sodomy	-0.667	0.667	-0.208
sofa	0.166	-0.781	-0.237
soft	0.520	-0.642	-0.536
softball	0.470	0.260	0.036
softcover	0.000	-0.519	0.037
soften	0.388	-0.612	-0.216
softener	0.490	-0.400	-0.254
softening	0.400	-0.490	-0.278
softer	0.542	-0.556	-0.630
softhead	-0.500	0.333	-0.667
softhearted	0.667	-0.667	-0.630
softie	0.333	-0.619	-0.778
softly	0.034	-0.588	-0.392
softness	0.750	-0.889	-0.115
software	0.122	-0.440	0.140
softwood	0.222	-0.667	-0.333
softy	-0.167	-0.667	-0.952
sogginess	-0.583	-0.917	-0.875
soggy	-0.376	-0.300	-0.518
sohappy	0.898	0.346	0.362
soil	-0.300	-0.640	-0.288
soiled	-0.788	0.058	-0.574
soiree	0.458	0.384	0.156
sojourn	0.028	-0.514	0.018
solace	0.552	-0.412	-0.094
solar	0.244	-0.096	0.290
solarium	0.204	-0.288	-0.158
sold	0.096	-0.142	-0.040
solder	-0.122	0.020	0.222
soldering	0.146	0.072	0.076
soldier	-0.216	0.416	0.536
soldierly	0.556	0.667	0.792
sole	-0.146	-0.612	-0.442
solely	0.000	-0.476	0.292
solemn	0.416	-0.260	0.418
solemnity	-0.333	-0.875	0.571
solemnize	0.800	-0.571	0.630
solemnly	-0.381	-0.792	0.619
solicit	0.240	-0.020	0.208
solicitant	0.278	0.667	-0.556
solicitation	0.224	0.038	-0.170
solicitor	0.200	-0.042	0.604
solicitous	0.542	-0.389	-0.667
solicitously	0.722	-0.292	-0.593
solicitousness	0.583	-0.259	-0.571
solicitude	0.708	-0.444	-0.667
solid	0.501	-0.601	0.597
solidarity	0.584	-0.186	0.562
solidification	-0.040	0.000	0.654
solidified	0.266	-0.170	0.490
solidifier	0.429	-0.667	0.481
solidify	0.166	-0.364	0.508
solidity	0.490	-0.112	0.700
solidly	0.630	-0.667	0.583
solidness	0.667	-0.762	0.630
soliloquist	0.000	0.333	0.429
soliloquize	0.000	0.259	0.333
soliloquy	0.000	-0.556	0.222
solitaire	-0.270	-0.546	-0.442
solitarily	-0.333	-0.889	-0.444
solitariness	-0.333	-1.000	-0.185
solitary	-0.552	-0.596	-0.464
solitude	-0.584	-0.548	-0.284
solo	-0.124	-0.620	-0.350
soloist	0.667	0.667	0.625
solubility	0.012	-0.280	-0.116
soluble	0.084	-0.456	-0.182
solucky	0.146	0.058	0.230
solute	0.000	-0.875	0.148
solution	0.580	-0.322	0.328
solvability	0.762	0.000	0.667
solvable	0.952	-0.222	0.704
solve	0.312	0.060	0.376
solved	0.600	0.556	0.815
solvency	0.208	-0.408	0.210
solvent	0.270	-0.368	0.146
solver	1.000	0.630	0.458
somad	-0.142	-0.020	-0.074
somatic	-0.124	-0.188	-0.112
somatically	0.000	0.143	-0.407
somber	-0.632	-0.182	-0.240
somberly	-0.667	-0.944	-0.500
somberness	-0.704	-0.958	-0.500
sombrero	0.667	0.000	0.000
some	0.000	0.000	0.000
somebody	0.044	-0.182	-0.280
someday	0.000	-0.290	-0.200
somehow	-0.064	-0.158	-0.226
someone	0.148	-0.226	-0.068
someplace	0.000	0.000	-0.111
somersault	-0.572	0.538	0.038
something	0.000	0.000	0.000
somethingigetalot	0.146	0.134	0.018
sometime	-0.104	-0.338	-0.226
someway	-0.056	0.000	0.000
somewhat	0.034	-0.328	-0.400
somewhere	-0.242	-0.048	-0.124
sommelier	0.667	-0.333	0.704
somuchtodo	0.020	0.196	-0.118
son	0.584	-0.270	0.056
sonar	0.082	-0.040	-0.172
sonata	0.458	-0.427	-0.075
sonervous	-0.312	0.310	-0.254
song	0.708	-0.174	0.000
songbird	1.000	0.625	-0.389
songbook	0.667	-0.667	0.000
songfest	0.667	0.958	0.370
songlike	0.667	0.481	0.208
songster	0.667	0.667	0.167
songstress	0.533	0.333	0.375
songwriter	0.688	0.116	0.426
songwriting	0.667	0.667	0.500
sonic	0.188	0.000	-0.038
sonice	0.000	-0.288	-0.158
sonless	-0.667	-0.667	-0.190
sonnet	0.436	-0.412	-0.192
sonogram	0.667	0.000	0.000
sonorous	0.292	0.160	-0.116
sonorously	0.667	0.333	0.375
soot	-0.250	-0.344	-0.416
sooth	0.667	-0.667	0.167
soothe	0.634	-0.774	-0.176
soother	0.667	-0.444	-0.333
soothing	0.250	-0.642	0.038
soothsay	0.167	0.083	0.542
soothsayer	0.000	0.333	0.630
sootiness	-0.667	-0.952	-0.333
sooty	-0.667	-0.667	-0.333
sop	-0.292	-0.667	-0.542
sophistic	-0.524	0.333	0.333
sophistically	-0.333	0.519	0.583
sophisticate	0.667	0.444	0.375
sophisticated	0.730	-0.038	0.690
sophistication	0.584	-0.056	0.408
sophomore	0.306	-0.170	-0.146
sophomoric	-0.667	0.593	-0.476
sophomorically	-0.667	0.333	-0.429
sopissed	-0.448	0.154	-0.134
soporific	-0.667	-1.000	-0.852
soppiness	-0.444	-0.583	-0.667
sopping	-0.333	-0.593	-0.222
soppy	0.020	-0.290	-0.406
soprano	0.104	0.100	0.370
sorbet	0.667	-0.500	0.000
sorbitol	0.037	-1.000	0.000
sorcerer	-0.246	0.266	0.264
sorceress	-0.048	0.625	0.630
sorcery	-0.442	0.480	0.280
sordid	-0.562	0.110	-0.106
sordidly	-0.905	-0.407	-0.583
sordidness	-0.833	-0.667	-0.667
sore	-0.812	0.300	-0.552
soready	0.244	0.000	0.090
sorely	-0.432	0.454	-0.260
sorghum	-0.062	-0.284	-0.160
sorority	0.270	0.274	0.254
sorrow	-0.896	-0.530	-0.672
sorrowful	-0.902	-0.156	-0.674
sorrowfully	-1.000	-0.630	-0.704
sorrowfulness	-1.000	-0.667	-0.778
sorry	-0.188	-0.276	-0.576
sort	0.346	-0.222	0.348
sorta	-0.036	-0.344	-0.230
sorter	0.188	-0.176	0.646
sortie	-0.020	-0.100	-0.378
sorting	-0.062	-0.200	0.284
sos	-0.292	0.350	-0.228
soscared	-0.542	0.304	-0.362
soscary	-0.398	0.320	-0.172
soslow	-0.306	-0.376	-0.432
sostressed	-0.130	-0.038	0.156
sosweet	0.510	-0.292	-0.166
sothankful	0.458	0.052	-0.164
sou	-0.040	-0.220	-0.176
souffle	0.667	0.185	-0.048
sought	0.733	0.556	0.333
soul	0.540	-0.560	0.020
soulful	0.510	-0.338	0.000
soulfully	0.667	0.619	-0.208
soulfulness	1.000	-0.381	0.458
soulless	-0.750	0.182	-0.200
soullessly	-0.905	-1.000	-0.593
soullessness	-1.000	-0.667	-0.815
soulmate	0.780	0.000	0.256
souls	0.389	-0.630	-0.222
sound	0.530	0.246	-0.204
soundbite	-0.333	0.667	-0.375
soundboard	0.048	0.000	0.222
sounder	0.381	0.000	0.259
sounding	0.380	0.000	0.116
soundless	-0.037	-1.000	-0.208
soundlessly	0.037	-1.000	-0.185
soundlessness	-0.375	-1.000	-0.500
soundly	0.708	-0.917	0.370
soundman	0.667	0.583	0.619
soundness	0.560	-0.246	0.786
soundproof	-0.020	-0.220	-0.182
soundtrack	0.260	0.118	0.036
soup	0.204	-0.510	-0.462
soupspoon	0.000	-0.370	0.000
soupy	-0.238	-0.667	0.000
sour	-0.557	0.188	-0.273
sourball	-0.476	0.000	-0.429
source	0.480	-0.364	0.368
sourcebook	0.667	-0.667	0.611
sourdough	0.500	-0.958	0.000
sourly	-0.667	-0.630	-0.571
sourness	-0.667	-0.519	-0.333
sourpuss	-0.624	0.240	-0.236
south	0.124	-0.470	-0.142
southbound	0.020	-0.260	-0.210
southeast	0.020	-0.434	-0.174
southeaster	0.000	0.524	0.222
southeasterly	0.000	0.556	0.000
southeastern	0.292	-0.083	0.000
southeastward	0.000	0.000	0.000
southeastwardly	0.000	-0.042	0.000
southerly	0.000	0.000	0.037
southern	0.104	-0.462	-0.260
southerner	0.000	0.000	0.042
southernism	0.000	-0.222	0.000
southernmost	0.000	-0.815	0.000
southland	0.000	-0.583	0.000
southlander	0.000	0.000	0.583
southpaw	0.084	-0.222	-0.192
southside	0.000	0.000	0.000
southward	0.000	0.476	0.000
southwardly	0.000	0.000	0.000
southwest	-0.188	-0.372	-0.290
southwester	0.000	0.000	0.000
southwesterly	0.000	0.000	0.000
southwestern	0.000	0.000	0.074
southwestward	0.000	-0.222	0.000
southwestwardly	0.000	0.000	0.000
souvenir	0.688	-0.378	-0.068
sovereign	0.396	0.000	0.770
sovereignty	0.438	0.058	0.772
soviet	-0.306	0.160	0.072
sow	0.334	-0.140	-0.108
sower	0.292	0.667	0.250
sown	0.333	-0.583	0.074
soy	-0.124	-0.500	-0.428
soybean	0.042	-0.500	-0.414
soymilk	0.333	-0.417	0.000
spa	0.244	-0.698	-0.228
space	0.600	-0.366	0.146
spacebar	0.000	0.148	-0.208
spacecraft	0.292	0.396	0.360
spaced	0.000	-0.556	-0.222
spaceflight	0.952	0.852	0.917
spaceman	0.376	0.154	0.696
spaceport	0.667	0.619	0.667
spacer	0.000	0.125	0.000
spaceship	0.286	0.562	0.328
spacesuit	0.667	0.333	0.593
spacing	0.242	-0.150	0.052
spacious	0.587	-0.270	0.114
spaciously	0.619	-0.593	0.185
spaciousness	0.667	-0.667	0.167
spackle	0.000	-0.048	-0.250
spade	-0.062	0.334	0.058
spaded	0.000	0.500	0.167
spadework	0.571	0.667	0.333
spaghetti	0.458	-0.294	-0.424
spain	0.667	0.000	0.292
spam	-0.624	-0.292	-0.392
spammer	-1.000	0.667	0.417
spammers	-0.292	0.000	-0.164
span	0.042	-0.340	0.056
spandex	-0.142	0.040	-0.142
spangle	0.667	0.083	0.000
spangled	0.381	0.333	0.000
spaniel	0.122	-0.130	-0.230
spanish	0.000	0.000	0.222
spank	-0.776	0.764	0.284
spanker	-0.407	0.704	0.833
spanking	-0.612	0.472	-0.216
spanner	-0.286	0.667	0.167
spar	-0.166	-0.124	0.072
spare	0.104	-0.204	-0.178
sparely	-0.296	-0.815	-0.292
sparerib	0.667	-0.333	0.000
spareribs	0.270	-0.138	-0.210
sparingly	0.020	-0.294	0.036
spark	0.376	0.490	0.058
sparker	0.524	1.000	0.444
sparkle	0.638	0.530	0.020
sparkler	0.875	0.958	0.259
sparkling	0.400	-0.164	0.196
sparkly	0.770	0.180	0.452
sparkplug	0.708	1.000	0.556
sparred	-0.667	0.810	0.556
sparring	-0.416	0.740	0.408
sparrow	0.166	-0.080	-0.346
sparse	-0.520	-0.266	-0.582
sparsely	-0.292	-0.667	-0.296
sparta	-0.048	0.667	0.667
spartanly	0.000	-0.630	0.407
spasm	-0.612	0.188	-0.268
spasmodic	-0.667	1.000	-0.583
spasmodically	-0.625	0.963	-0.556
spastic	-0.520	0.082	-0.018
spastically	-0.667	1.000	-0.667
spasticity	-0.667	0.708	-0.815
spat	-0.146	-0.174	-0.382
spate	-0.556	0.667	0.000
spatial	0.208	0.250	0.290
spatiality	0.000	-0.667	0.125
spatially	0.000	-0.286	0.208
spatter	-0.416	0.260	-0.370
spatula	-0.396	-0.604	-0.262
spawn	0.084	0.172	0.418
spay	-0.667	0.542	-0.519
spaz	-0.114	0.000	-0.464
speak	0.530	-0.056	0.000
speakeasy	0.360	0.072	-0.116
speaker	0.208	0.320	0.446
speakerphone	0.062	0.138	0.120
speakership	0.667	0.667	0.481
speaking	0.506	0.180	0.150
spear	0.020	0.202	0.000
spearfish	0.389	0.750	0.296
spearhead	0.667	0.750	1.000
spearman	0.000	0.667	0.556
spearmint	0.583	-0.296	0.000
spec	0.166	-0.148	0.382
special	0.688	0.204	0.460
specialism	0.667	0.500	0.667
specialist	0.520	0.124	0.754
speciality	0.708	-0.060	0.770
specialization	0.556	-0.417	0.741
specialize	0.552	0.080	0.722
specialized	0.714	-0.667	0.630
specially	0.694	-0.204	0.428
specialness	0.958	0.000	0.476
specialty	0.448	-0.042	0.566
specie	0.166	-0.058	0.300
species	0.122	-0.340	0.290
specifiable	0.571	0.083	0.571
specific	0.312	-0.224	0.382
specifically	0.048	-0.593	0.444
specification	0.104	-0.042	0.204
specificity	0.190	-0.476	0.571
specifier	0.000	-0.048	0.400
specify	0.312	-0.190	0.200
specimen	0.031	-0.112	0.136
specious	-0.667	0.185	-0.500
speciously	-0.667	0.429	-0.417
speck	-0.164	-0.510	-0.314
speckle	0.000	0.042	0.000
speckled	-0.102	-0.474	-0.492
specs	0.080	-0.204	0.236
spectacle	0.624	0.490	0.524
spectacled	0.000	-0.148	0.000
spectacles	0.632	0.550	0.296
